1.19	0.37166
1.2	0.362358
1.21	0.353019
1.22	0.343646
1.23	0.334238
1.24	0.324796
1.25	0.315322
1.26	0.305817
1.27	0.296281
1.28	0.286715
1.29	0.277121
1.3	0.267499
1.31	0.25785
1.32	0.248175
1.33	0.238476
1.34	0.228753
1.35	0.219007
1.36	0.209239
1.37	0.19945
1.38	0.189641
1.39	0.179813
1.4	0.169967
1.41	0.160104
1.42	0.150225
1.43	0.140332
1.44	0.130424
1.45	0.120503
1.46	0.11057
1.47	0.100626
1.48	0.0906716
1.49	0.0807084
1.5	0.0707372
1.51	0.0607589
1.52	0.0507745
1.53	0.040785
1.54	0.0307915
1.55	0.0207948
1.56	0.0107961
1.57	0.000796327
1.58	-0.00920354
1.59	-0.0192025
1.6	-0.0291995
1.61	-0.0391936
1.62	-0.0491838
1.63	-0.0591691
1.64	-0.0691484
1.65	-0.0791209
1.66	-0.0890854
1.67	-0.099041
1.68	-0.108987
1.69	-0.118922
1.7	-0.128844
1.71	-0.138755
1.72	-0.148651
1.73	-0.158532
1.74	-0.168397
1.75	-0.178246
1.76	-0.188077
1.77	-0.197889
1.78	-0.207681
1.79	-0.217452
1.8	-0.227202
1.81	-0.236929
1.82	-0.246632
1.83	-0.256311
1.84	-0.265964
1.85	-0.27559
1.86	-0.285189
1.87	-0.294759
1.88	-0.3043
1.89	-0.313811
1.9	-0.32329
1.91	-0.332736
1.92	-0.34215
1.93	-0.351529
1.94	-0.360873
1.95	-0.370181
1.96	-0.379452
1.97	-0.388685
1.98	-0.397879
1.99	-0.407033
2	-0.416147
2.01	-0.425219
2.02	-0.434248
2.03	-0.443234
2.04	-0.452176
2.05	-0.461073
2.06	-0.469923
2.07	-0.478726
2.08	-0.487482
2.09	-0.496189
2.1	-0.504846
2.11	-0.513453
2.12	-0.522008
2.13	-0.530511
2.14	-0.538961
2.15	-0.547358
2.16	-0.555699
2.17	-0.563985
2.18	-0.572214
2.19	-0.580387
2.2	-0.588501
2.21	-0.596556
2.22	-0.604552
2.23	-0.612487
2.24	-0.620362
2.25	-0.628174
2.26	-0.635923
2.27	-0.643608
2.28	-0.65123
2.29	-0.658786
2.3	-0.666276
2.31	-0.6737
2.32	-0.681056
2.33	-0.688344
2.34	-0.695563
2.35	-0.702713
2.36	-0.709792
2.37	-0.716801
2.38	-0.723738
2.39	-0.730602
2.4	-0.737394
2.41	-0.744111
2.42	-0.750754
2.43	-0.757323
2.44	-0.763815
2.45	-0.770231
2.46	-0.77657
2.47	-0.782832
2.48	-0.789015
2.49	-0.795119
2.5	-0.801143
2.51	-0.807088
2.52	-0.812952
2.53	-0.818734
2.54	-0.824435
2.55	-0.830053
2.56	-0.835589
2.57	-0.84104
2.58	-0.846408
2.59	-0.851691
2.6	-0.856889
2.61	-0.862001
2.62	-0.867027
2.63	-0.871966
2.64	-0.876818
2.65	-0.881582
2.66	-0.886258
2.67	-0.890846
2.68	-0.895344
2.69	-0.899753
2.7	-0.904072
2.71	-0.908301
2.72	-0.912438
2.73	-0.916485
2.74	-0.920439
2.75	-0.924302
2.76	-0.928073
2.77	-0.93175
2.78	-0.935334
2.79	-0.938825
2.8	-0.942222
2.81	-0.945525
2.82	-0.948733
2.83	-0.951846
2.84	-0.954864
2.85	-0.957787
2.86	-0.960614
2.87	-0.963345
2.88	-0.965979
2.89	-0.968517
2.9	-0.970958
2.91	-0.973302
2.92	-0.975548
2.93	-0.977698
2.94	-0.979749
2.95	-0.981702
2.96	-0.983557
2.97	-0.985314
2.98	-0.986972
2.99	-0.988532
3	-0.989992
3.01	-0.991354
3.02	-0.992617
3.03	-0.99378
3.04	-0.994844
3.05	-0.995808
3.06	-0.996673
3.07	-0.997438
3.08	-0.998104
3.09	-0.998669
3.1	-0.999135
3.11	-0.999501
3.12	-0.999767
3.13	-0.999933
3.14	-0.999999
3.15	-0.999964
3.16	-0.99983
3.17	-0.999596
3.18	-0.999262
3.19	-0.998828
3.2	-0.998295
3.21	-0.997661
3.22	-0.996928
3.23	-0.996094
3.24	-0.995162
3.25	-0.99413
3.26	-0.992998
3.27	-0.991767
3.28	-0.990437
3.29	-0.989008
3.3	-0.98748
3.31	-0.985853
3.32	-0.984127
3.33	-0.982304
3.34	-0.980382
3.35	-0.978362
3.36	-0.976244
3.37	-0.974028
3.38	-0.971715
3.39	-0.969305
3.4	-0.966798
3.41	-0.964194
3.42	-0.961494
3.43	-0.958698
3.44	-0.955806
3.45	-0.952818
3.46	-0.949735
3.47	-0.946557
3.48	-0.943284
3.49	-0.939917
3.5	-0.936457
3.51	-0.932902
3.52	-0.929254
3.53	-0.925513
3.54	-0.92168
3.55	-0.917754
3.56	-0.913737
3.57	-0.909628
3.58	-0.905429
3.59	-0.901139
3.6	-0.896758
3.61	-0.892288
3.62	-0.887729
3.63	-0.883081
3.64	-0.878345
3.65	-0.873521
3.66	-0.868609
3.67	-0.863611
3.68	-0.858526
3.69	-0.853356
3.7	-0.8481
3.71	-0.842759
3.72	-0.837334
3.73	-0.831826
3.74	-0.826234
3.75	-0.820559
3.76	-0.814803
3.77	-0.808965
3.78	-0.803046
3.79	-0.797047
3.8	-0.790968
3.81	-0.78481
3.82	-0.778573
3.83	-0.772259
3.84	-0.765867
3.85	-0.759399
3.86	-0.752855
3.87	-0.746235
3.88	-0.739541
3.89	-0.732773
3.9	-0.725932
3.91	-0.719018
3.92	-0.712033
3.93	-0.704976
3.94	-0.697848
3.95	-0.690651
3.96	-0.683385
3.97	-0.67605
3.98	-0.668648
3.99	-0.661179
4	-0.653644
4.01	-0.646043
4.02	-0.638378
4.03	-0.630649
4.04	-0.622857
4.05	-0.615002
4.06	-0.607086
4.07	-0.59911
4.08	-0.591073
4.09	-0.582978
4.1	-0.574824
4.11	-0.566612
4.12	-0.558344
4.13	-0.550021
4.14	-0.541642
4.15	-0.533209
4.16	-0.524722
4.17	-0.516183
4.18	-0.507593
4.19	-0.498952
4.2	-0.490261
4.21	-0.481521
4.22	-0.472732
4.23	-0.463897
4.24	-0.455015
4.25	-0.446087
4.26	-0.437115
4.27	-0.4281
4.28	-0.419041
4.29	-0.409941
4.3	-0.400799
4.31	-0.391618
4.32	-0.382397
4.33	-0.373138
4.34	-0.363842
4.35	-0.354509
4.36	-0.345141
4.37	-0.335738
4.38	-0.326302
4.39	-0.316833
4.4	-0.307333
4.41	-0.297802
4.42	-0.288241
4.43	-0.278651
4.44	-0.269033
4.45	-0.259388
4.46	-0.249718
4.47	-0.240022
4.48	-0.230303
4.49	-0.22056
4.5	-0.210796
4.51	-0.20101
4.52	-0.191204
4.53	-0.181379
4.54	-0.171536
4.55	-0.161676
4.56	-0.1518
4.57	-0.141908
4.58	-0.132003
4.59	-0.122084
4.6	-0.112153
4.61	-0.10221
4.62	-0.0922576
4.63	-0.0822958
4.64	-0.0723258
4.65	-0.0623485
4.66	-0.052365
4.67	-0.0423763
4.68	-0.0323833
4.69	-0.0223871
4.7	-0.0123887
4.71	-0.00238898
4.72	0.00761094
4.73	0.0176101
4.74	0.0276075
4.75	0.0376021
4.76	0.047593
4.77	0.0575791
4.78	0.0675595
4.79	0.0775331
4.8	0.087499
4.81	0.0974561
4.82	0.107403
4.83	0.11734
4.84	0.127265
4.85	0.137177
4.86	0.147076
4.87	0.156959
4.88	0.166827
4.89	0.176679
4.9	0.186512
4.91	0.196327
4.92	0.206123
4.93	0.215898
4.94	0.225651
4.95	0.235381
4.96	0.245089
4.97	0.254771
4.98	0.264428
4.99	0.274059
5	0.283662
5.01	0.293237
5.02	0.302783
5.03	0.312298
5.04	0.321782
5.05	0.331234
5.06	0.340653
5.07	0.350037
5.08	0.359387
5.09	0.368701
5.1	0.377978
5.11	0.387217
5.12	0.396417
5.13	0.405578
5.14	0.414698
5.15	0.423777
5.16	0.432813
5.17	0.441806
5.18	0.450755
5.19	0.459659
5.2	0.468517
5.21	0.477328
5.22	0.486091
5.23	0.494805
5.24	0.503471
5.25	0.512085
5.26	0.520649
5.27	0.529161
5.28	0.537619
5.29	0.546024
5.3	0.554374
5.31	0.562669
5.32	0.570908
5.33	0.579089
5.34	0.587213
5.35	0.595277
5.36	0.603283
5.37	0.611228
5.38	0.619112
5.39	0.626934
5.4	0.634693
5.41	0.642389
5.42	0.65002
5.43	0.657587
5.44	0.665087
5.45	0.672522
5.46	0.679889
5.47	0.687188
5.48	0.694418
5.49	0.701579
5.5	0.70867
5.51	0.71569
5.52	0.722638
5.53	0.729514
5.54	0.736317
5.55	0.743046
5.56	0.749701
5.57	0.756282
5.58	0.762786
5.59	0.769214
5.6	0.775566
5.61	0.78184
5.62	0.788035
5.63	0.794152
5.64	0.800189
5.65	0.806147
5.66	0.812023
5.67	0.817819
5.68	0.823533
5.69	0.829164
5.7	0.834713
5.71	0.840178
5.72	0.845559
5.73	0.850855
5.74	0.856067
5.75	0.861192
5.76	0.866232
5.77	0.871185
5.78	0.876051
5.79	0.880829
5.8	0.885519
5.81	0.890121
5.82	0.894634
5.83	0.899057
5.84	0.90339
5.85	0.907633
5.86	0.911785
5.87	0.915846
5.88	0.919816
5.89	0.923693
5.9	0.927478
5.91	0.931171
5.92	0.93477
5.93	0.938276
5.94	0.941687
5.95	0.945005
5.96	0.948228
5.97	0.951357
5.98	0.95439
5.99	0.957328
6	0.96017
6.01	0.962916
6.02	0.965566
6.03	0.968119
6.04	0.970576
6.05	0.972935
6.06	0.975197
6.07	0.977362
6.08	0.979429
6.09	0.981398
6.1	0.983268
6.11	0.985041
6.12	0.986715
6.13	0.98829
6.14	0.989766
6.15	0.991144
6.16	0.992422
6.17	0.993601
6.18	0.994681
6.19	0.995661
6.2	0.996542
6.21	0.997323
6.22	0.998004
6.23	0.998586
6.24	0.999067
6.25	0.999449
6.26	0.999731
6.27	0.999913
6.28	0.999995
6.29	0.999977
6.3	0.999858
6.31	0.99964
6.32	0.999322
6.33	0.998904
6.34	0.998386
6.35	0.997769
6.36	0.997051
6.37	0.996234
6.38	0.995317
6.39	0.994301
6.4	0.993185
6.41	0.99197
6.42	0.990655
6.43	0.989242
6.44	0.98773
6.45	0.986118
6.46	0.984409
6.47	0.982601
6.48	0.980694
6.49	0.97869
6.5	0.976587
6.51	0.974387
6.52	0.97209
6.53	0.969695
6.54	0.967204
6.55	0.964615
6.56	0.961931
6.57	0.95915
6.58	0.956273
6.59	0.9533
6.6	0.950232
6.61	0.94707
6.62	0.943812
6.63	0.94046
6.64	0.937014
6.65	0.933474
6.66	0.929841
6.67	0.926115
6.68	0.922297
6.69	0.918386
6.7	0.914383
6.71	0.910289
6.72	0.906104
6.73	0.901828
6.74	0.897462
6.75	0.893006
6.76	0.888461
6.77	0.883827
6.78	0.879105
6.79	0.874295
6.8	0.869397
6.81	0.864413
6.82	0.859342
6.83	0.854185
6.84	0.848943
6.85	0.843615
6.86	0.838204
6.87	0.832709
6.88	0.82713
6.89	0.821468
6.9	0.815725
6.91	0.8099
6.92	0.803994
6.93	0.798007
6.94	0.791941
6.95	0.785796
6.96	0.779572
6.97	0.77327
6.98	0.76689
6.99	0.760434
7	0.753902
7.01	0.747295
7.02	0.740612
7.03	0.733856
7.04	0.727027
7.05	0.720124
7.06	0.71315
7.07	0.706104
7.08	0.698988
7.09	0.691802
7.1	0.684547
7.11	0.677223
7.12	0.669831
7.13	0.662373
7.14	0.654848
7.15	0.647258
7.16	0.639603
7.17	0.631884
7.18	0.624102
7.19	0.616257
7.2	0.608351
7.21	0.600384
7.22	0.592357
7.23	0.584271
7.24	0.576126
7.25	0.567924
7.26	0.559665
7.27	0.55135
7.28	0.54298
7.29	0.534555
7.3	0.526077
7.31	0.517547
7.32	0.508965
7.33	0.500331
7.34	0.491648
7.35	0.482916
7.36	0.474135
7.37	0.465307
7.38	0.456433
7.39	0.447512
7.4	0.438547
7.41	0.429538
7.42	0.420487
7.43	0.411393
7.44	0.402258
7.45	0.393083
7.46	0.383868
7.47	0.374615
7.48	0.365325
7.49	0.355998
7.5	0.346635
7.51	0.337238
7.52	0.327807
7.53	0.318344
7.54	0.308848
7.55	0.299322
7.56	0.289765
7.57	0.28018
7.58	0.270567
7.59	0.260926
7.6	0.25126
7.61	0.241568
7.62	0.231852
7.63	0.222114
7.64	0.212352
7.65	0.20257
7.66	0.192767
7.67	0.182945
7.68	0.173105
7.69	0.163248
7.7	0.153374
7.71	0.143485
7.72	0.133581
7.73	0.123664
7.74	0.113735
7.75	0.103794
7.76	0.0938433
7.77	0.0838829
7.78	0.0739142
7.79	0.063938
7.8	0.0539554
7.81	0.0439674
7.82	0.0339751
7.83	0.0239793
7.84	0.0139812
7.85	0.00398162
7.86	-0.00601833
7.87	-0.0160177
7.88	-0.0260154
7.89	-0.0360106
7.9	-0.0460021
7.91	-0.0559891
7.92	-0.0659704
7.93	-0.0759452
7.94	-0.0859123
7.95	-0.0958709
7.96	-0.10582
7.97	-0.115758
7.98	-0.125685
7.99	-0.135599
8	-0.1455
8.01	-0.155386
8.02	-0.165257
8.03	-0.175111
8.04	-0.184947
8.05	-0.194765
8.06	-0.204564
8.07	-0.214342
8.08	-0.224099
8.09	-0.233833
8.1	-0.243544
8.11	-0.253231
8.12	-0.262892
8.13	-0.272527
8.14	-0.282135
8.15	-0.291714
8.16	-0.301264
8.17	-0.310785
8.18	-0.320274
8.19	-0.329731
8.2	-0.339155
8.21	-0.348545
8.22	-0.3579
8.23	-0.36722
8.24	-0.376503
8.25	-0.385748
8.26	-0.394954
8.27	-0.404122
8.28	-0.413248
8.29	-0.422334
8.3	-0.431377
8.31	-0.440377
8.32	-0.449333
8.33	-0.458244
8.34	-0.467109
8.35	-0.475927
8.36	-0.484698
8.37	-0.493421
8.38	-0.502094
8.39	-0.510717
8.4	-0.519289
8.41	-0.527808
8.42	-0.536276
8.43	-0.544689
8.44	-0.553048
8.45	-0.561352
8.46	-0.569599
8.47	-0.57779
8.48	-0.585923
8.49	-0.593997
8.5	-0.602012
8.51	-0.609966
8.52	-0.61786
8.53	-0.625692
8.54	-0.633461
8.55	-0.641167
8.56	-0.648809
8.57	-0.656386
8.58	-0.663897
8.59	-0.671342
8.6	-0.67872
8.61	-0.68603
8.62	-0.693271
8.63	-0.700443
8.64	-0.707545
8.65	-0.714576
8.66	-0.721536
8.67	-0.728424
8.68	-0.735238
8.69	-0.74198
8.7	-0.748647
8.71	-0.755239
8.72	-0.761755
8.73	-0.768196
8.74	-0.774559
8.75	-0.780846
8.76	-0.787054
8.77	-0.793183
8.78	-0.799233
8.79	-0.805203
8.8	-0.811093
8.81	-0.816901
8.82	-0.822628
8.83	-0.828273
8.84	-0.833835
8.85	-0.839313
8.86	-0.844707
8.87	-0.850017
8.88	-0.855242
8.89	-0.860382
8.9	-0.865435
8.91	-0.870402
8.92	-0.875282
8.93	-0.880074
8.94	-0.884778
8.95	-0.889394
8.96	-0.893921
8.97	-0.898358
8.98	-0.902706
8.99	-0.906963
9	-0.91113
9.01	-0.915206
9.02	-0.91919
9.03	-0.923082
9.04	-0.926882
9.05	-0.930589
9.06	-0.934203
9.07	-0.937723
9.08	-0.94115
9.09	-0.944483
9.1	-0.947721
9.11	-0.950865
9.12	-0.953913
9.13	-0.956867
9.14	-0.959724
9.15	-0.962485
9.16	-0.96515
9.17	-0.967719
9.18	-0.970191
9.19	-0.972566
9.2	-0.974843
9.21	-0.977024
9.22	-0.979106
9.23	-0.981091
9.24	-0.982977
9.25	-0.984765
9.26	-0.986455
9.27	-0.988046
9.28	-0.989538
9.29	-0.990931
9.3	-0.992225
9.31	-0.99342
9.32	-0.994516
9.33	-0.995512
9.34	-0.996408
9.35	-0.997205
9.36	-0.997902
9.37	-0.9985
9.38	-0.998997
9.39	-0.999395
9.4	-0.999693
9.41	-0.999891
9.42	-0.999988
9.43	-0.999986
9.44	-0.999884
9.45	-0.999682
9.46	-0.99938
9.47	-0.998977
9.48	-0.998475
9.49	-0.997874
9.5	-0.997172
9.51	-0.996371
9.52	-0.99547
9.53	-0.994469
9.54	-0.993369
9.55	-0.99217
9.56	-0.990871
9.57	-0.989474
9.58	-0.987977
9.59	-0.986382
9.6	-0.984688
9.61	-0.982895
9.62	-0.981004
9.63	-0.979016
9.64	-0.976929
9.65	-0.974744
9.66	-0.972462
9.67	-0.970083
9.68	-0.967607
9.69	-0.965034
9.7	-0.962365
9.71	-0.959599
9.72	-0.956737
9.73	-0.95378
9.74	-0.950727
9.75	-0.94758
9.76	-0.944337
9.77	-0.941
9.78	-0.937569
9.79	-0.934044
9.8	-0.930426
9.81	-0.926715
9.82	-0.922911
9.83	-0.919015
9.84	-0.915027
9.85	-0.910947
9.86	-0.906776
9.87	-0.902515
9.88	-0.898163
9.89	-0.893722
9.9	-0.889191
9.91	-0.884571
9.92	-0.879863
9.93	-0.875067
9.94	-0.870183
9.95	-0.865212
9.96	-0.860155
9.97	-0.855012
9.98	-0.849783
9.99	-0.84447
10	-0.839071
10.01	-0.833589
10.02	-0.828024
10.03	-0.822376
10.04	-0.816645
10.05	-0.810833
10.06	-0.80494
10.07	-0.798966
10.08	-0.792913
10.09	-0.78678
10.1	-0.780568
10.11	-0.774278
10.12	-0.767911
10.13	-0.761468
10.14	-0.754948
10.15	-0.748352
10.16	-0.741682
10.17	-0.734937
10.18	-0.728119
10.19	-0.721228
10.2	-0.714266
10.21	-0.707231
10.22	-0.700126
10.23	-0.692951
10.24	-0.685707
10.25	-0.678394
10.26	-0.671013
10.27	-0.663565
10.28	-0.656051
10.29	-0.648471
10.3	-0.640826
10.31	-0.633118
10.32	-0.625345
10.33	-0.617511
10.34	-0.609614
10.35	-0.601657
10.36	-0.59364
10.37	-0.585563
10.38	-0.577427
10.39	-0.569234
10.4	-0.560984
10.41	-0.552678
10.42	-0.544317
10.43	-0.535901
10.44	-0.527431
10.45	-0.518909
10.46	-0.510335
10.47	-0.50171
10.48	-0.493034
10.49	-0.48431
10.5	-0.475537
10.51	-0.466716
10.52	-0.457849
10.53	-0.448936
10.54	-0.439978
10.55	-0.430976
10.56	-0.421931
10.57	-0.412844
10.58	-0.403715
10.59	-0.394546
10.6	-0.385338
10.61	-0.376091
10.62	-0.366807
10.63	-0.357486
10.64	-0.348129
10.65	-0.338737
10.66	-0.329311
10.67	-0.319853
10.68	-0.310362
10.69	-0.300841
10.7	-0.291289
10.71	-0.281708
10.72	-0.2721
10.73	-0.262463
10.74	-0.252801
10.75	-0.243113
10.76	-0.233401
10.77	-0.223666
10.78	-0.213908
10.79	-0.204129
10.8	-0.19433
10.81	-0.184511
10.82	-0.174674
10.83	-0.164819
10.84	-0.154947
10.85	-0.145061
10.86	-0.135159
10.87	-0.125244
10.88	-0.115317
10.89	-0.105378
10.9	-0.0954288
10.91	-0.0854699
10.92	-0.0755024
10.93	-0.0655273
10.94	-0.0555457
10.95	-0.0455585
10.96	-0.0355668
10.97	-0.0255715
10.98	-0.0155737
10.99	-0.00557426
11	0.0044257
11.01	0.0144252
11.02	0.0244233
11.03	0.0344189
11.04	0.0444111
11.05	0.0543988
11.06	0.0643811
11.07	0.074357
11.08	0.0843254
11.09	0.0942854
11.1	0.104236
11.11	0.114176
11.12	0.124105
11.13	0.134021
11.14	0.143924
11.15	0.153813
11.16	0.163686
11.17	0.173543
11.18	0.183382
11.19	0.193203
11.2	0.203005
11.21	0.212786
11.22	0.222546
11.23	0.232284
11.24	0.241999
11.25	0.25169
11.26	0.261355
11.27	0.270994
11.28	0.280606
11.29	0.29019
11.3	0.299745
11.31	0.30927
11.32	0.318764
11.33	0.328227
11.34	0.337656
11.35	0.347052
11.36	0.356413
11.37	0.365738
11.38	0.375027
11.39	0.384278
11.4	0.393491
11.41	0.402664
11.42	0.411797
11.43	0.420889
11.44	0.429939
11.45	0.438946
11.46	0.447909
11.47	0.456828
11.48	0.4657
11.49	0.474526
11.5	0.483305
11.51	0.492035
11.52	0.500716
11.53	0.509347
11.54	0.517927
11.55	0.526455
11.56	0.534931
11.57	0.543353
11.58	0.55172
11.59	0.560033
11.6	0.56829
11.61	0.576489
11.62	0.584631
11.63	0.592715
11.64	0.600739
11.65	0.608704
11.66	0.616607
11.67	0.624449
11.68	0.632228
11.69	0.639944
11.7	0.647596
11.71	0.655184
11.72	0.662705
11.73	0.670161
11.74	0.677549
11.75	0.68487
11.76	0.692122
11.77	0.699306
11.78	0.706419
11.79	0.713461
11.8	0.720432
11.81	0.727331
11.82	0.734158
11.83	0.740911
11.84	0.74759
11.85	0.754194
11.86	0.760723
11.87	0.767175
11.88	0.773551
11.89	0.77985
11.9	0.78607
11.91	0.792212
11.92	0.798275
11.93	0.804258
11.94	0.81016
11.95	0.815982
11.96	0.821722
11.97	0.827379
11.98	0.832954
11.99	0.838446
12	0.843854
12.01	0.849177
12.02	0.854416
12.03	0.859569
12.04	0.864636
12.05	0.869617
12.06	0.87451
12.07	0.879317
12.08	0.884035
12.09	0.888665
12.1	0.893206
12.11	0.897658
12.12	0.90202
12.13	0.906291
12.14	0.910473
12.15	0.914563
12.16	0.918561
12.17	0.922468
12.18	0.926283
12.19	0.930005
12.2	0.933633
12.21	0.937169
12.22	0.940611
12.23	0.943959
12.24	0.947212
12.25	0.950371
12.26	0.953434
12.27	0.956403
12.28	0.959275
12.29	0.962052
12.3	0.964732
12.31	0.967316
12.32	0.969804
12.33	0.972194
12.34	0.974487
12.35	0.976683
12.36	0.978781
12.37	0.980781
12.38	0.982683
12.39	0.984487
12.4	0.986192
12.41	0.987799
12.42	0.989307
12.43	0.990716
12.44	0.992026
12.45	0.993236
12.46	0.994348
12.47	0.99536
12.48	0.996272
12.49	0.997085
12.5	0.997798
12.51	0.998411
12.52	0.998925
12.53	0.999338
12.54	0.999652
12.55	0.999866
12.56	0.99998
